overall,reviewerID,asin,Predict
5,AN81JUYW2SL24,B002SQ6K1M,0.0
5,A3T7V207KRDE2O,B01B3QIEPC,0.25
4,AK9XE112RZO6Q,B000V3ME6Y,0.12121212121212122
5,A1WOX7A4W048GK,B00CNE2GOO,0.0
5,A8QYRG7TW491B,B000TUNMW4,0.0
4,AMS2CPERWN7JV,B00T07GQ3E,0.0
3,A3TJ9NCZKS46LL,B000CQYJ4U,0.0
4,A36U7QMYILRLSW,B00B95PWFS,0.8076923076923077
5,A2W9I628I6SE1U,B00B95PWFS,0.0
4,A1UC3OP4QI0RRU,B01B3QIEPC,0.34995380234444495
5,A1VS1LL905P5L5,B01B3QIEPC,0.5828423875296918
5,A1QKFWY3GTBDRY,B0015Z90NC,0.0
5,A3VGAP2KLCBNBB,B0161ZC5GY,0.2
4,AJX9A4Q19UTJU,B00ZVFKY14,0.0
5,A2QWEEYO8QLIMI,B01B3QIEPC,0.19286558822873842
5,AYCDZQ43FGKR,B00172O9NO,0.0
3,A14E7LZASLSX36,B00PSFLL3M,0.0
4,A32JPW72EQDG1X,B00LNJSDWO,0.26666666666666666
4,A2503LT8PZIHAD,B000O7NP38,0.6625984458855582
5,A2GPJR489OIH42,B0032Z24JU,0.21349312650209265
4,A3N4CUW4UYC9I3,B00KSS3MJ0,0.0
4,A1GMGLN1UKXAD1,B004LD5304,0.6944444444444444
3,A3U5CZ3PV82JXD,B0161ZC5GY,0.0
5,A34TNH973Q9XT0,B01DOZ5AA2,0.0
5,A1GMGLN1UKXAD1,B001PMIN10,0.6944444444444444
4,ARTHSLN5BW5PW,B000KQD45C,0.0
3,A1YH6DMZOS59A2,B0058YKIA0,0.17857142857142858
5,A1GMGLN1UKXAD1,B00BD3R1PU,0.6944444444444444
5,A1V1EP514B5H7Y,B000KQD45C,0.18518518518518517
5,A1GMGLN1UKXAD1,B000ULD9XE,0.6944444444444444
5,A2RQOO8VYAEZZG,B0161ZC5GY,0.0
5,A1GMGLN1UKXAD1,B00C8FVXQA,0.6944444444444444
5,A3E0W5O1MPW3K,B00ZVFKY14,0.010630533926759706
5,AOEUN9718KVRD,B00KSS3MJ0,0.0
5,A3DFH4CKPIT0N9,B0032Z24JU,0.30303030303030304
5,A2B8GXSCB1R05T,B000GEJQKK,0.48102836526104764
5,AK7CAW3N1XZV6,B000O7NP38,0.7142857142857143
5,A24IOBGALGOZCB,B00KSS3MJ0,0.0
5,AYQ14XGJODM9J,B001ARP2LY,0.2512854565763096
2,A1TH5UXT33E7RC,B000TUNMW4,0.0
4,AYQ14XGJODM9J,B001QTLNK0,0.2512854565763096
1,A28I19Q54MYXGV,B000LD3J3Q,0.08333333333333333
1,AIK0G28AWIL17,B0058YKIA0,0.0
5,A1QSKSNWAGXKBZ,B0010MGNK8,0.21739130434782608
5,A3MY4POKX3EQEX,B00QA29O2C,0.0
4,A3NHUQ33CFH3VM,B000LD3J3Q,0.5833333333333334
1,A100WO06OQR8BQ,B000LD3J3Q,0.08108108108108109
3,A1DH3QDZX8Z7GO,B000LD3J3Q,0.25
5,A1O4PNHACFEDEM,B001JHEY14,0.0
4,A2ZY3S7SD3QO8Z,B00B95PWFS,0.0
4,A1W4F91DH3XPB2,B00B95PWFS,0.0
5,A34XNPNAD1EVB4,B011MD169C,0.0
5,ATJ22NADXNLD9,B000KQD45C,0.0
3,A3RJGP3MFFG6PV,B0007WZ7YU,0.0
3,A5ZD6FBMZQGDS,B01B3QIEPC,0.24301953711427426
4,A2F0E69BAX0T0T,B00KSS3MJ0,0.0
5,A2JAEZ0FMAMJVW,B00PKA9NWQ,0.0
5,A5U5T6EWH90O0,B018GZYGFU,0.0
5,A1G60ANYI0HMEU,B000O7NP38,0.6366800278688766
5,A1O4PNHACFEDEM,B001MF3FMW,0.9289222437751612
4,AMZCZBK1EF1PV,B00ZVFKY14,0.0
3,A2OL0JTU0DLH6B,B01DSY5XZ6,0.0
3,A1TPW86OHXTXFC,B000LD3J3Q,0.13333333333333333
5,A224O69F7AVXDR,B00G193RVI,0.21739130434782608
5,A1J5PASA4OMBI4,B0060OUV5Y,0.296837125925768
4,A3CSWP37MF334K,B008XWXZ9U,0.0
3,A1XDQFM10Q1SMK,B01A0NT3D6,0.0
3,A2XNOB1T796Y6B,B000AV4XW0,0.0
4,A2UM324B00HBC8,B01AZR97RE,0.0
4,A1I6U5AQAT3ZG9,B0032Z24JU,0.6111111111111112
3,A2GPJR489OIH42,B01B3QIEPC,0.21349312650209265
4,A1C21QBAZ1W4Z2,B01B3QIEPC,0.5150398170165233
3,A26EQ8U96JA92T,B000O7NP38,0.42857142857142855
4,A1TPW86OHXTXFC,B000O7NP38,0.13333333333333333
2,A265IEMG2K5R4W,B000O7NP38,0.15384615384615385
3,A1QK0XCAPHIW1L,B000GEJQKK,0.0
4,A3G5MOHY1U635N,B0032Z24JU,0.16666666666666666
4,A41II52YCOH8Z,B00NGJLCEK,0.0
3,A15T9G38F589KM,B0032Z24JU,0.3023255813953488
4,ABF0ARHORHUUC,B00ZVFKY14,0.0
5,A3CSWP37MF334K,B00SZEQC46,0.0
4,A2F35SS0RKWSO2,B002SQ6K1M,0.0
4,A3091RP0SPZLMN,B000O7NP38,0.8095238095238095
4,A2L6BT1PVV9YN0,B000TUNMW4,0.18421052631578946
5,A312UBIOP091MH,B00ZY65RUI,0.0
3,A1QK0XCAPHIW1L,B001PLXLU4,0.0
4,A2BYZFC6T5MINP,B000LD3J3Q,0.41935483870967744
5,A3K3SE4RK846WO,B01G2LKQTK,0.2631578947368421
2,A1H6SBO7R007I8,B000AV4XW0,0.0
5,ACJ9N7ED37HXS,B00G193RVI,0.0
5,A1G60ANYI0HMEU,B00G193RVI,0.6366800278688766
5,A1VGXHHR08G044,B00G193RVI,0.0
2,AFEYHFH2GH0QZ,B001QTLNK0,0.0
4,A1G60ANYI0HMEU,B001QTLNK0,0.6366800278688766
5,A3K3SE4RK846WO,B0013J8ARW,0.2631578947368421
4,A19YOYY7FLQMA6,B00LNJSDWO,0.3076923076923077
4,A2MBLVMVDLHK1L,B01CF4J540,0.8620689655172413
3,A1CCMW354ELJ3U,B00LNJSDWO,0.0
5,A1G60ANYI0HMEU,B00M0V3D7Y,0.6366800278688766
4,A2503LT8PZIHAD,B00G193RVI,0.07442867163016714
5,A8GR4PH5NW96V,B0161ZC5GY,0.0
4,A1G60ANYI0HMEU,B018GZYGFU,0.6366800278688766
5,A1G60ANYI0HMEU,B002HG7NX2,0.6366800278688766
5,A19UTUEBWKIZFT,B00940L86C,0.0
5,A3K3SE4RK846WO,B00SZEQC46,0.2631578947368421
5,AFU0JH2Z063DS,B005VQZ09O,0.0
5,A1G60ANYI0HMEU,B00M0V39VE,0.6366800278688766
4,A3K3SE4RK846WO,B0012XM8MC,0.2631578947368421
5,A23P5BO1UGNIRR,B00ZVFKY14,0.0
5,A1G60ANYI0HMEU,B00H2VO6P0,0.6366800278688766
5,A1VGXHHR08G044,B001QTLNK0,0.0
5,A1G60ANYI0HMEU,B00J66M2SM,0.6366800278688766
5,AFICF7DKHTQ87,B00J66M2SM,0.42
3,AT53ZTTO707MB,B000AV4XW0,0.0
3,A2BYZFC6T5MINP,B000O7NP38,0.41935483870967744
3,A3RL0RFSSLJGKT,B017GZJFV6,0.0
5,A12ENBT314RFXR,B001NZF2Q8,0.0
4,A1G60ANYI0HMEU,B01GOZ61O8,0.6366800278688766
5,AD1ZOPB0BBEHB,B009S7H0UE,0.0
5,A3IMBPNQYEZUWC,B000NG80GM,0.0
3,A2GPJR489OIH42,B00ZVFKY14,0.017906321068808486
5,A1V1EP514B5H7Y,B000LD3J3Q,0.18518518518518517
5,A7EU2BWLLCJY2,B00ZE3SSSO,0.0
4,A30ODR6WBE61UB,B000O7NP38,0.19047619047619047
4,A1G60ANYI0HMEU,B01BI6SQ96,4.97388546356461
5,A1YX6S4I5GG5VK,B001QTLNK0,0.0
5,A1G60ANYI0HMEU,B00J9POUBC,0.6366800278688766
4,A36U7QMYILRLSW,B00KSS3MJ0,0.8076923076923077
5,A231LBC8EGPO5L,B00940L86C,0.387259790655692
4,A167ABU99FT4OC,B001QTLNK0,0.0
5,AZ9N3928BGQ0E,B001QTLNK0,0.21739130434782608
4,A1TH5UXT33E7RC,B00B4F0LZ4,0.0
1,A397CWU6DM3O5G,B0025YVBG6,0.0
4,A2GPJR489OIH42,B00G193RVI,0.21349312650209265
5,ADVSW4W1HHYF7,B000KQD45C,0.0
5,AKMEY1BSHSDG7,B00940L86C,0.11764705882352941
4,AX5ZDQUSZG8MI,B01B3QIEPC,0.13333333333333333
2,A21VGNU5959O85,B00XNTNH6Y,3.539435207318698
5,A19XMHRB3G4DIR,B01B3QIEPC,0.19464925401140323
3,A2Q5DZRXBR6KAT,B004I14JCC,0.0
5,A3SMR4HRFJARSC,B001QTLNK0,0.3852661174288136
5,A1M3CSHV1X9PAS,B00KSS3MJ0,0.0
3,A2OW1FKQFPIA5D,B00940L86C,0.466644891786787
4,A21VGNU5959O85,B00M0V39VE,0.6305355881973232
5,A3QL857ALV5RCJ,B0025YVBG6,4.0
4,A2OGN68EIOK1DC,B00KSS3MJ0,0.16666666666666666
1,A58OFA7T7WN9Z,B00176GSEI,0.0
1,A58OFA7T7WN9Z,B000IIA5UO,0.0
3,A13VL2XSHUWRTH,B003RJ165Y,0.0
5,A1F7YU6O5RU432,B00KSS3MJ0,0.0
1,A3MQ15651KGVLJ,B016FD2DQY,0.0
3,A2PKIQN4VJCPQZ,B00YETJ47I,0.0
4,A2IKX7H2PLHULP,B00B95PWFS,0.0
1,A2CLF0H9PUZ96X,B007P0MO2U,0.0
3,A2N7F6VT2SQDYZ,B001QTLNK0,0.6519591941191373
5,A2PUKFH7AJPAC,B00JFWA72U,0.0
3,A3B83GRTAX6QOM,B001ABYS4C,0.0
5,A1IZJVLNMFACS6,B003QXZWYW,0.0
3,A279A4Y2N1CQ26,B00LNJSDWO,0.19411769046316077
5,ARYSDAZNRXN6G,B01AZR97RE,0.18592141585547683
2,A2M6J4CGEA29JI,B0025YVBG6,0.6086956521739131
5,A37APF2XOO3B5Z,B00M0V39VE,0.0
3,AMUP8DYE7EAN2,B001GPUHZQ,0.0
4,A2OWR5G2OAQF7C,B00ZY65RUI,0.0967741935483871
3,A3KEZLJ59C1JVH,B00LNJSDWO,0.0
4,A37APF2XOO3B5Z,B00J66M2SM,0.0
4,ANHL7BB84WJMF,B00ZY65RUI,0.9408149486987271
5,A37APF2XOO3B5Z,B00H2VO6P0,0.0
4,A2503LT8PZIHAD,B00D3M0V4C,0.6625984458855582
5,A2EF1KIQ7TMPPF,B00D3M0V4C,0.0
4,AA0BGTQHWKSQY,B009S7H0UE,0.0
3,A279A4Y2N1CQ26,B0032Z24JU,0.19411769046316077
4,AO2AQRPPSTABB,B00G193RVI,0.0
4,AT1RF4WNPGGLC,B00B95PWFS,0.0
5,A2H7XVRD27L2QL,B00KSS3MJ0,0.0
5,A1EXGL6L0QQ0M5,B00PKA9NWQ,0.0
5,A3A5XNAM3ZW7Z6,B01B4OIJ62,0.2962962962962963
3,A3A5XNAM3ZW7Z6,B002SQ6K1M,0.2962962962962963
3,A1C21QBAZ1W4Z2,B001NZ1OWO,4.68150943848623
5,A2U6GHU2EMC5M5,B00ZVFKY14,0.0
3,A2IGQTQGWVL230,B001QTLNK0,0.0
5,A368H9GFY1JCYC,B0025YVBG6,0.0
4,A2OW1FKQFPIA5D,B00ZY9MZZU,0.0967741935483871
4,A2U6GHU2EMC5M5,B01B4OIJ62,0.0
4,A29M09QBG9TZLP,B00OMLC9HA,0.0
3,A3TCMJ6GKZJFBQ,B002SQ6K1M,0.0
3,A3OC93X866Z8TB,B001QTLNK0,0.0
5,A37APF2XOO3B5Z,B002HG7NX2,0.0
5,A2Z8HBD9WFK2Z3,B0032Z24JU,0.27308855265327037
3,A1LUK8APLC16WK,B0032Z24JU,0.5111111111111111
4,A21SESEJ8E52B7,B01CF4J540,0.0
5,ATYUQROTHLNYV,B00DX7QL2S,0.0
5,AS7SB0A3QKVQV,B00D3M0V4C,0.23809523809523808
4,A2UM324B00HBC8,B00G193RVI,0.0
5,A7RFDGVXDYQLJ,B00G193RVI,0.0
5,A1QSKSNWAGXKBZ,B00CFM5VGY,0.21739130434782608
5,A1QSKSNWAGXKBZ,B00V3LFC3U,0.21739130434782608
5,A1JTTI1KH3DOCY,B002SQ6K1M,0.0
5,A2ZJMLZ1IA2YA9,B00PSFLL3M,0.0
4,A1MDDJ2XUPZZOE,B017GZJFV6,0.0
3,A1OWRLSD7LTSQ9,B00940L86C,0.0
5,A1QSKSNWAGXKBZ,B00U1E54CE,0.21739130434782608
5,A1QSKSNWAGXKBZ,B00VGWPFIS,0.21739130434782608
5,A231LBC8EGPO5L,B001PLXLU4,0.5102040816326531
4,A1C21QBAZ1W4Z2,B001NZF2Q8,0.5150398170165233
4,A2FNBD43DEZPM3,B00KSS3MJ0,0.6410256410256411
5,A3S3R88HA0HZG3,B01B3QIEPC,0.23809523809523808
4,A3KWR8J6CUUU63,B002SQ6K1M,3.751448857312031
5,A1A2F1ZOWOPNJB,B00D3M0V4C,0.0
5,AGA7LFNS3YUXC,B00B95PWFS,0.36363636363636365
3,A2W4014S06NAIT,B00J9POUBC,0.21428571428571427
5,A2CZ98V784SRJ0,B00B95PWFS,0.0
5,A33QUFNY4E5D0,B00D3M0V4C,0.0
5,A1C21QBAZ1W4Z2,B00ZE3SSSO,0.5150398170165233
5,AGXND93DHIL81,B001Q58FAK,0.0
5,A1A2ATQ44P2A7Y,B00940L86C,0.0
5,A3KNJ386MRBPZC,B00KSS3MJ0,0.0
5,ARXHSWN3RMN93,B002K6AHQY,0.8333333333333334
4,ALNFHVS3SC4FV,B01B4OIJ6M,0.3684210526315789
5,AS7SVX6IGJ6F0,B00CTS82YW,0.0
2,AS7SVX6IGJ6F0,B00B9OR1IA,0.0
4,A2HHAV29CZ1OIE,B00940L86C,0.0
3,A2WGVNJJCNIQA0,B016N2SDVG,0.0
5,A2OX8O4TS0X3X8,B00AAV845M,0.0
5,A1SG1DJ72ISCRU,B003RJ165Y,0.0
5,A3OXRFCJI67IMN,B001QTLNK0,0.19230769230769232
5,A3OXRFCJI67IMN,B01B3QIEPC,0.19230769230769232
5,AZ9N3928BGQ0E,B00ZVFKY14,0.21739130434782608
3,A3OFOLJN35EQG8,B00FW6O5FI,0.0
5,A21VGNU5959O85,B00PKA9NWQ,0.6305355881973232
5,A3N4VTNFPMTHEF,B00ZY9MZZU,0.13333333333333333
3,A2V5R832QCSOMX,B00LNJSDWO,3.3111038377170887
4,A2V5R832QCSOMX,B00ZY9MZZU,0.4523809523809524
4,AFICF7DKHTQ87,B002HG7NX2,0.42
4,AFICF7DKHTQ87,B01G2LKQTK,0.42
3,A3OFOLJN35EQG8,B0079K5ZPY,0.0
4,AFICF7DKHTQ87,B01F8B7H24,0.42
4,AFICF7DKHTQ87,B00M0V39VE,0.42
4,A5P60H1YBPXBE,B00B95PWFS,0.0
5,A3RGHO0Q938FRS,B00D3M0V4C,0.0
2,A67ZXSOC2XH4O,B00B95PWFS,0.0
5,A1ZENB34HH2EIM,B003QXZWYW,0.0
4,A2RQOO8VYAEZZG,B017GZJFV6,0.0
3,A2E3NAL9ECE7VS,B00D3M0V4C,0.0
5,A21VGNU5959O85,B00ZY9MZZU,0.6305355881973232
5,A21VGNU5959O85,B00B4F0LZ4,0.6305355881973232
5,A1ZENB34HH2EIM,B00M0V39VE,0.0
5,A1ZENB34HH2EIM,B00H2VO6P0,0.0
5,A21VGNU5959O85,B0161ZC5GY,0.6305355881973232
5,A21VGNU5959O85,B01AZR97RE,0.6305355881973232
5,A21VGNU5959O85,B00ZY65RUI,0.6305355881973232
5,A2NICGGIGIFU22,B00B95PWFS,0.0
3,A5K3CK2PWYQ7O,B00ZVFKY14,0.0
4,A3HCZTTUH3CW9Z,B00B95PWFS,0.0
5,A1KI3173CO6TK2,B00YHMQDC6,0.0
4,A93YMZM7YKG1G,B008XWXZ9U,0.0
3,A3OWFKDYCCHA75,B00SNM5US4,0.0
4,A2OR94VN7XQCUO,B00ZVFKY14,0.029843868448014142
4,A3FKGKUCI3DG9U,B00T57UPNQ,0.0
3,AM2FXMJCQAHEE,B00BJ5XCBE,0.0
4,A1O229NVVDJUX2,B01CP39HMG,0.3333333333333333
4,A3091RP0SPZLMN,B00KSS3MJ0,0.8095238095238095
5,ARTHSLN5BW5PW,B01CP39FL4,0.0
4,A225OKW47SODNA,B004IZA3YG,0.0
2,A3MEMX0XF00TBD,B00T57UPNQ,5.0
4,A5ZD6FBMZQGDS,B01CP39FL4,0.3173094187543359
5,ACYR6O588USK,B011JFR26Y,0.09523809523809523
4,A224KM22RQ5CD4,B00D3M0V4C,0.0
2,A1CEG62GJ3BI5U,B0161ZC5GY,0.0
1,A1C21QBAZ1W4Z2,B01DWRRYS8,0.5150398170165233
4,A39LRLKACX89IP,B01CP39FL4,0.0
5,AUCXT9K30SHYF,B01CP39FL4,0.0
5,A2G4LKK57XMBL3,B00T57UPNQ,0.0
5,A2ZFS1ETNMDUX1,B00ZY9MZZU,0.8620689655172413
5,A1C21QBAZ1W4Z2,B00H2VO6P0,0.5150398170165233
3,A1QS1B2IW9SWHC,B01AZR97RE,0.0
3,A2KLA2OS6TQ2BR,B006IQVFTA,0.0
4,A3TCMJ6GKZJFBQ,B01CP39FL4,0.0
1,A3AHDR4F2J7YXX,B01CP39FL4,0.05555555555555555
3,A231LBC8EGPO5L,B00ZY9MZZU,0.5102040816326531
4,A2H2FT8WV5X6SV,B01CP39FL4,0.0
2,A13MKSASQ6YWL7,B0058YKIA0,0.28
3,A2OWR5G2OAQF7C,B00JZ2AURM,0.0967741935483871
5,A3OXRFCJI67IMN,B00ZVFKY14,0.019356585957350663
4,A2OCDK0BOW6UCY,B00G193RVI,0.0
4,A7UPJYPAH73NC,B01CP39FL4,0.0
4,A2X61KKXXR6WNP,B00T57UPNQ,0.17391304347826086
4,AJ68F5QP3GK5S,B01CP39HMG,2.48408998286653
1,A2TPFWN9C6LY4W,B00HX3KZFC,0.0
5,A2XIOXRRYX0KZY,B00IBDCYWK,0.0
4,AN2CU1YP12J4U,B01DOZ5AA2,0.0
5,A2E3NAL9ECE7VS,B01CP39FL4,0.7192315788069942
5,A23OH5XOPXS6XI,B00ZZ8XOD2,0.0
5,A23OH5XOPXS6XI,B00KSS3MJ0,0.0
3,AHRNDSKWH1YBT,B00LNJSDWO,0.0
5,A3HZ687GB0AH7Y,B00ZE3SSSO,0.23789475970576426
5,A173YMJ9XFVRSY,B00D3M0V4C,0.0
5,A1ZH5ULI4SBO48,B008XWXZ9U,0.0
5,A23OH5XOPXS6XI,B00JIM55MY,0.0
5,A2N7F6VT2SQDYZ,B01B3QIEPC,0.6519591941191373
4,A1WF3V89I4E8BR,B00T57UPNQ,0.13636363636363635
4,A1NOV41485TE0D,B00PX78KPM,0.0
4,A1NOV41485TE0D,B00XNTNH6Y,0.0
5,A39H1GO9E3YQIB,B00T57UPNQ,0.0
3,ALNFHVS3SC4FV,B01CP39HMG,0.3684210526315789
5,A25B1VQ8UIH82U,B01AY5UCGC,0.5555555555555556
5,AQCL9JWDUGUO3,B01A0NT3D6,0.0
4,A2RX62V4E2BF5Z,B00D3M0V4C,0.0
5,A25B1VQ8UIH82U,B00G0IKDWG,0.5555555555555556
3,A39WWMBA0299ZF,B0161ZC5GY,0.0
3,A3EXIZWHSNVNME,B00KSS3MJ0,0.36585365853658536
5,A25B1VQ8UIH82U,B00G193RVI,0.5555555555555556
3,A5GPH59NDWJRB,B01CP39HMG,0.3269646029063017
5,ABZALFYN8WUVT,B00YHMQDC6,0.0
5,AZYJE40XW6MFG,B00D3M0V4C,0.0
5,A2065HBMYDXJ1S,B00T57UPNQ,0.33429100471310164
5,AW6J9IILGOZY3,B00T57UPNQ,0.17391304347826086
4,A1E3TWWRB1Q7CS,B017GZJFV6,0.13157894736842105
5,A3DZFEICHK5LF2,B00D3M0V4C,0.0
5,A8FKBLA05XOF0,B01CP39HMG,0.0
5,A24OG61UCZF55,B006HI60EY,0.0
5,A47Q26DA5037K,B01CP39FL4,0.5288490312572265
4,A47Q26DA5037K,B01CP39HMG,0.29659452521553475
5,A1QO88MU0PYJON,B008H6N7TU,0.0
4,A1XCSAX4BRT89Y,B01CP39FL4,0.0
4,AJRFZ0VZ0LD26,B00T57UPNQ,0.0
5,A1J5PASA4OMBI4,B00ZY65RUI,0.296837125925768
2,A2CUWCJHUPGL9W,B01CP39HMG,0.0
4,AQY5XBYSENNZQ,B00T57UPNQ,0.5761075247422608
3,A3SMR4HRFJARSC,B01CP39HMG,0.8317845869148907
4,A2X61KKXXR6WNP,B01CP39FL4,4.0
5,AF50DRVCXFMJL,B00XNTNH6Y,0.0
3,A1JFYDF90M3WF5,B00ZVFKY14,0.0
5,A2C8N6W0XPYJB0,B00WIJP48Y,0.0
5,A38NHXL5257E3B,B01B3QIEPC,0.14285714285714285
4,A2L9OPJAAEK08Q,B01CP39FL4,0.0
2,ATZTIU71681SO,B00KSS3MJ0,0.0
2,A1M5ZT35YX6TIN,B016KDZHCG,0.13333333333333333
5,AUEW0SKOB1XYF,B00PSFLL3M,0.0
5,A3091RP0SPZLMN,B00T57UPNQ,4.0
5,A2V9DTXTQ5YIMK,B01G2KWBZS,0.0
4,A2V5R832QCSOMX,B01B3QIEPC,0.4523809523809524
2,A3OXRFCJI67IMN,B00T57UPNQ,0.19230769230769232
3,ALNFHVS3SC4FV,B00B95PWFS,0.3684210526315789
3,ALNFHVS3SC4FV,B017GZJFV6,0.3684210526315789
3,AVL5IDEE8YA3D,B01CP39FL4,0.0
3,A2OHNA7PBBQ4C5,B01B3QIEPC,0.09090909090909091
4,ANHL7BB84WJMF,B00ZY9MZZU,0.3076923076923077
5,A39ANVSTOM4L6H,B01AZR97RE,0.5714285714285714
3,A100WO06OQR8BQ,B01CP39FL4,0.08108108108108109
5,A2ZJMLZ1IA2YA9,B01CP39FL4,0.0
5,A1UUI7PFQ5FU4E,B00MTUT834,0.0
5,AAF5D1LTFGB7L,B01HGSJPMW,0.2631578947368421
4,A2XI3URIX4E0PI,B00F9JGPTW,0.0
3,A6VPK7X53QNAQ,B00T57UPNQ,0.375
5,APCSV85SWASN2,B01CP39FL4,0.0
4,AZD8SMNGQI98O,B01CP39HMG,0.0
5,A24OG61UCZF55,B00UI3OLZE,0.0
4,A25QBCHO0KFT0P,B01CP39FL4,3.5893613572521255
3,A3CW8OUDH7M079,B01AZR97RE,4.0
5,A24IOBGALGOZCB,B01CP39HMG,0.0
4,A39BGN8JA7CIFX,B01CP39HMG,0.36666666666666664
4,AZQKNX6F8S84Q,B01CP39HMG,0.0
5,ABQWMANK4AR63,B01CP39M4O,0.0
4,ABQWMANK4AR63,B01CP39FL4,0.0
5,A1BK60GZ4QME6I,B01CP39FL4,0.5288490312572265
4,A235NA61RC6YC1,B01CP39FL4,0.0
3,A277TO3PKKNYDH,B019FYF466,0.0
5,AWPN47SSWK1JV,B01CP39M4O,0.0
5,A3S5WYWYKSAI9C,B00D3M0V4C,0.0
5,AUCXT9K30SHYF,B01CP39HMG,0.0
5,A14L2638XC00EZ,B01CP39HMG,0.0
5,APP35M28G2U51,B01CP39M4O,0.0
5,A1VCPMT1RRS7K0,B01CP39HMG,0.2372756201724278
4,A29VG90T649CSU,B01CP39FL4,0.0
3,A16Z2OECAUX8Z4,B00FW6ZTW6,0.0
4,A1TPWGBNIYJ76F,B01CP39FL4,0.19047619047619047
4,A1KDM0N4UCEPHA,B01CP39HMG,0.0
4,A2RME4353Y911C,B01CP39HMG,0.38095238095238093
5,A38NHXL5257E3B,B00ZVFKY14,0.029843868448014142
4,A2I05FGBTCRRB8,B01CP39M4O,0.0
5,A33SX0AD5PYD9B,B01CP39FL4,2.682690581245664
5,A2OXRXUVPXRC9H,B01CP39M4O,0.0
4,A224KM22RQ5CD4,B01CP39HMG,1.0545959710347454
5,A2TBZAC0XYHLIB,B01CP39HMG,0.0
5,A2N7F6VT2SQDYZ,B01CP39HMG,1.5555205839658597
5,A3FHSLWEMH7JD8,B01CP39HMG,0.0
5,ASJ0MKRFZC47B,B01CP39FL4,0.0
4,AK9XE112RZO6Q,B00T57UPNQ,0.12121212121212122
3,A2X3ZCTZ6PUHMC,B01CP39HMG,0.2
5,A2TBZAC0XYHLIB,B01CP39FL4,0.0
5,A225OKW47SODNA,B01DQG3DFI,0.0
5,ADS99W8WMEXZ2,B01CP39HMG,0.0
3,A2LXX47A0KMJVX,B01CP39HMG,0.0
5,A1IHTJWYBLU17P,B01CP39M4O,0.0
4,A2S26YGSVXBCFL,B01CP39M4O,0.0
2,A3E0W5O1MPW3K,B01CP39M4O,0.09090909090909091
3,A2SPV96SGOEO2,B01CP39HMG,0.0
4,A2BYZFC6T5MINP,B01CP39M4O,0.41935483870967744
4,A1NKOYPJT8ZU8H,B00T57UPNQ,0.30303030303030304
3,A2Q8GFSEUSGJ51,B01A982YRO,0.2571428571428571
4,AQY5XBYSENNZQ,B01A982YRO,0.5761075247422608
5,AGJN8GZ637X6P,B00KSS3MJ0,0.0
5,A2BQWD54CXBX6R,B01CP39FL4,0.0
3,A1I477ADGMLVJM,B015WFNLR6,0.0
4,A1TH5UXT33E7RC,B01CP39HMG,0.0
3,A1FDSZISWIXH1A,B015WFNLR6,3.5563506572328047
5,A2RQOO8VYAEZZG,B01CP39FL4,0.0
4,A3F9CMU8KNAY1M,B01CP39M4O,0.0
4,A1E5WXNTI7EO2A,B01CP39HMG,0.0
5,A1YH6DMZOS59A2,B01CP39M4O,0.17857142857142858
5,A2MBLVMVDLHK1L,B00ZVFKY14,0.8620689655172413
5,A2XAQOWHRPY98K,B01CP39FL4,0.0
1,A1FMWLZ9YY91XI,B01CP39M4O,0.0
4,AD1ZOPB0BBEHB,B01CP39FL4,0.0
2,A305XM71TF83CY,B017GZJFV6,0.0
5,A26FEJTPYJ934F,B00QPNKVGY,0.0
5,A2G04D4QZAXL15,B01CP39FL4,2.682690581245664
4,A1O229NVVDJUX2,B01A982YRO,0.3333333333333333
5,ATJ22NADXNLD9,B01A982YRO,0.0
4,AM83WJG9BE2EP,B00LNJSDWO,0.0
4,ANHL7BB84WJMF,B017GZJFV6,0.3076923076923077
5,A1J5PASA4OMBI4,B00T07GQ3E,0.296837125925768
4,A37FFWZUGO8L7W,B015WFNLR6,2.1338103943396827
4,A12ENBT314RFXR,B00M0V39VE,0.0
3,A3SMR4HRFJARSC,B01CP39FL4,0.8942301937485546
4,A1278GKNIB8UZ,B01CP39FL4,3.166282132246345
5,A2KWQ64TRHB3YH,B01A982YRO,0.0
4,A15T9G38F589KM,B015WFNLR6,0.3023255813953488
5,A19YOYY7FLQMA6,B01A982YRO,0.3076923076923077
5,A2NWGJDNN7TG1H,B00J4F3YVY,0.0
4,A3NM1MT3Q2FHXV,B01CP39M4O,0.0
5,A2M6J4CGEA29JI,B00J66M2SM,0.6086956521739131
5,A2OR94VN7XQCUO,B00T57UPNQ,0.15625
5,A3FMPT5IH0CJ50,B01CP39HMG,0.0
5,A35CCGJDNXUDY9,B01A982YRO,0.22727272727272732
4,A3IUW081KXD3PE,B01A982YRO,0.5161290322580645
5,A1A25TP5D0L22V,B00Q9660L2,0.14285714285714285
3,A2RMQWK75EEN7R,B015WFNLR6,2.1338103943396827
5,A13MKSASQ6YWL7,B01CP39HMG,0.28
3,A3QL857ALV5RCJ,B01A982YRO,4.0
4,A1IOSNSY31L5EI,B01CP39HMG,0.0
4,AG7EF0SVBQOUX,B01A982YRO,0.43478260869565216
5,A5GPH59NDWJRB,B00QPNKVGY,0.3269646029063017
3,A1QXWM5P0CT45,B00QPNKVGY,0.0
